🌼 流行歌曲,#genre#
dj真心真意,http://txmov2.a.kwimgs.com/upic/2023/06/20/13/BMjAyMzA2MjAxMzAwNDdfMjM0Mjg1Nzg4Ml8xMDU5Nzg5ODM4NzFfMV8z_b_B332b51a7c2073041fb6716f63c9f861a.mp4?tag=1-1701952036-std-1-zrepmmxmm9-596b8cb0a92db286&clientCacheKey=3xyhhh6kq5tt89m_b.mp4&tt=b&di=2b8e8c09&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
打碟,https://txmov2.a.kwimgs.com/upic/2023/08/07/15/BMjAyMzA4MDcxNTU0MzFfMjE0OTI5NDA4MV8xMDk5MDIyMjUxMDRfMl8z_b_B2b98a6dd292d8653457c590d44f5b6a4.mp4?tag=1-1702520115-std-1-bcutvbjexz-aedf1c7e2b195d0e&clientCacheKey=3xta57krgw8rccm_b.mp4&tt=b&di=2b8e8c09&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
少年的你啊,http://txmov2.a.kwimgs.com/upic/2023/10/22/11/BMjAyMzEwMjIxMTQ5MDZfMjU2MTY4OTM1NV8xMTU1MjA5MDE1NjFfMV8z_b_B29900b67e418ca1da951db5efa49cbe0.mp4?tag=1-1701935495-std-1-e1bejr9anu-bcdc7b4c1a3af035&clientCacheKey=3xqrnr3swxgttds_b.mp4&tt=b&di=2b8e8c09&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
dj神奇的草原,https://txmov2.a.kwimgs.com/upic/2023/11/15/22/BMjAyMzExMTUyMjA5NDlfMjE0OTI5NDA4MV8xMTcyNDU5MTY2MDJfMF8z_b_Ba1ffdd4572216cd46743b50d845192f0.mp4?tag=1-1702506166-std-1-sukdu7aiki-cc81f0b23a07ea5f&clientCacheKey=3x9m49gkk42thj6_b.mp4&tt=b&di=7cdee4c6&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
耶耶耶,http://txmov2.a.kwimgs.com/upic/2023/08/25/07/BMjAyMzA4MjUwNzQyMTlfMjM0Mjg1Nzg4Ml8xMTEzMzAzMTQxODBfMV8z_b_B60c8608664b94747e3dce1a2013b9dee.mp4?tag=1-1701955591-std-1-da9dajkgth-6b6028535430009c&clientCacheKey=3xetj6pidk9eciu_b.mp4&tt=b&di=7cdee4c6&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
dj你回来那天,http://txmov2.a.kwimgs.com/upic/2023/06/20/20/BMjAyMzA2MjAyMDEyNDRfMjM0Mjg1Nzg4Ml8xMDYwMDYzODg4NjhfMV8z_b_Bfea1f083f1b0253578c54b9e551d683f.mp4?tag=1-1701952099-std-1-wax9mojqlq-33775d205b4fb8fe&clientCacheKey=3xv6eviyqmgzaqc_b.mp4&tt=b&di=529d11df&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
🍓摇起来,https://txmov2.a.kwimgs.com/upic/2023/12/15/04/BMjAyMzEyMTUwNDM0MzRfNTE2MjIxMzE1XzExOTY2MDc1NjE4MF8yXzM=_b_Bf4ce7847aef274c9312830913e04d872.mp4?tag=1-1702586215-std-1-ybqucgxmv2-e1a2cb5683dfd9a7&clientCacheKey=3xbaumkmkyiesau_b.mp4&tt=b&di=2b8e8c09&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
英文歌曲,http://txmov2.a.kwimgs.com/upic/2023/10/24/00/BMjAyMzEwMjQwMDU5MjJfMTQ1OTAxMzA5OV8xMTU2NDM4MjE0OTBfMV8z_b_B808aaa5a65bc73f9fa2e99d101cf533e.mp4?tag=1-1701970342-std-1-6wwljb35qd-01e2f6577a532e20&clientCacheKey=3xsu7s632taaddc_b.mp4&tt=b&di=2b8e8c09&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
爱的暴风雨,https://txmov2.a.kwimgs.com/upic/2022/02/27/11/BMjAyMjAyMjcxMTUyMDJfMTIyNzQ2ODAzNV82ODUxMzY0NDMxMV8yXzM=_b_B2cf39ddbce2824adb109e25f85618523.mp4?tag=1-1702502304-std-1-l43gjg7ry8-6cfaf5e36d5735e6&clientCacheKey=3xwk84d5fqt7824_b.mp4&tt=b&di=2b8e8c09&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
dj你的选择,https://txmov2.a.kwimgs.com/upic/2023/08/20/14/BMjAyMzA4MjAxNDMwMDFfMjE0OTI5NDA4MV8xMTA5NTU0OTc1ODFfMl8z_b_Bad1045bd412c7fc7b353ee2765ac6380.mp4?tag=1-1702518426-std-1-uqnjxh5t6h-5b0846db819e05f7&clientCacheKey=3xmwbfpghv2jgbk_b.mp4&tt=b&di=2b8e8c09&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
🍓爱情让我伤心,https://txmov2.a.kwimgs.com/upic/2023/08/26/22/BMjAyMzA4MjYyMjA0MzdfMjEwODMyMDUwOV8xMTE0NzIwNzA1NDJfMl8z_b_B992db6211e3e431a416b38ab880b04af.mp4?tag=1-1702527503-std-1-zynqnhurmv-fd46a32178603ea0&clientCacheKey=3x45axhv44qfaxa_b.mp4&tt=b&di=2b8e8c09&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1

🌼4k高清,http://txmov2.a.kwimgs.com/upic/2023/07/24/08/BMjAyMzA3MjQwODE1NDlfODgyODUyMjI4XzEwODczMjAzMTM1NV8wXzM=_b_Bd15d11e7cf360f4a72753119b8c24cec.mp4?tag=1-1699374004-std-1-a7e05m0ees-06421e0c02ddea33&clientCacheKey=3xznipv5vw8pgbs_b.mp4&tt=b&di=7cdee4c6&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
🌸4k高清,http://txmov2.a.kwimgs.com/upic/2023/05/23/16/BMjAyMzA1MjMxNjIxMDhfMTcwNTk5OTU1MF8xMDM3NzY5ODY4MzFfMF8z_b_Bc2d6f0bf1d5b02718fb2aab4583312bb.mp4?tag=1-1699376155-std-1-6sphylc06p-b834c5495759ea86&clientCacheKey=3xyv6j295xvm54q_b.mp4&tt=b&di=2b8e8c09&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
欣赏,http://113.200.123.60/txmov2.a.kwimgs.com/upic/2023/05/25/20/BMjAyMzA1MjUyMDAyMzZfMTcwNTk5OTU1MF8xMDM5MjkyMjUwNDlfMF8z_b_B60722f2806f1fa4876ee94915efa49b7.mp4?di=7cdee4c6&mark_h=20&bp=12681&ali_redirect_ex_hot=66666800&tt=b&mkey=lego_ztc&sche_type=7&clientCacheKey=3x8ai77jxmht734_b.mp4&ali_redirect_ex_beacon=1&f=00&tag=1-1699375945-std-1-ivauvnhvcx-cda34a6d4674e44e

真心太难求,https://vdse.bdstatic.com//19652aae08e5960c7ec9694e87e0d1f0.mp4
DJ没理由,https://bj.bcebos.com/v1/baidu-little-video/vod-gechgi84v43uhfhp/mda-kmbyf4x2aeqt8cds.mp4
dj《错过不是我的错》,hhttps://vd3.bdstatic.com/mda-na6dv0mi83nwdcj9/sc/cae_h264/1641656080219161555/mda-na6dv0mi83nwdcj9.mp4
车震一小时,http://gcw.bdcdn.shoujiduoduo.com/201805/0748-641.mp4

当我娶过她 DJ,https://kq.bgp.68tool.com/video/m3u8/2023/05/13/4e291f0c/playlist.m3u8
爱你爱到忘了我是谁,https://kq.bgp.68tool.com/video/m3u8/2022/01/29/4b410039/playlist.m3u8
英雄泪烟嗓版,https://kq.bgp.68tool.com/video/m3u8/2022/03/21/7296a017/playlist.m3u8
你的样子,https://kq.bgp.68tool.com/video/m3u8/2021/12/18/4505889c/playlist.m3u8
爱上你是一个错,https://kq.bgp.68tool.com/video/m3u8/2023/03/19/7f08ab68/playlist.m3u8
望爱却步DJ,https://kq.bgp.68tool.com/video/m3u8/2023/03/14/fafbba1b/playlist.m3u8
我要找到你dj,https://kq.bgp.68tool.com/video/m3u8/2023/03/14/42e14849/playlist.m3u8
九十九步dj,https://kq.bgp.68tool.com/video/m3u8/2023/03/11/ff5fec35/playlist.m3u8
和你成个家dj,https://kq.bgp.68tool.com/video/m3u8/2023/03/11/9e5c635b/playlist.m3u8
很在乎dj,https://kq.bgp.68tool.com/video/m3u8/2022/08/27/acaf2ee0/playlist.m3u8
红枣树dj,https://kq.bgp.68tool.com/video/m3u8/2022/08/17/e4ce2ac7/playlist.m3u8
喊麦～爰爱爱,https://kq.bgp.68tool.com/video/m3u8/2022/05/24/8b1f6817/playlist.m3u8
才说爱我dj,https://kq.bgp.68tool.com/video/m3u8/2022/02/18/f097d94a/playlist.m3u8
你爱我坏dj,https://kq.bgp.68tool.com/video/m3u8/2022/02/12/ebdaa808/playlist.m3u8
此生无怨无悔,https://kq.bgp.68tool.com/video/m3u8/2022/02/08/9164ca57/playlist.m3u8
夜猫🐱dj,https://kq.bgp.68tool.com/video/m3u8/2022/01/16/888ad6ce/playlist.m3u8
把心掏空dj,https://kq.bgp.68tool.com/video/m3u8/2022/01/06/2545e778/playlist.m3u8
情字最大dj,https://kq.bgp.68tool.com/video/m3u8/2021/10/25/195237ed/playlist.m3u8
送亲DJ版,https://kq.bgp.68tool.com/video/m3u8/2021/10/21/f1416b15/playlist.m3u8
热播DJ版,https://kq.bgp.68tool.com/video/m3u8/2021/10/09/3c9faf7f/playlist.m3u8
酒杯杯里dj,https://kq.bgp.68tool.com/video/m3u8/2021/10/09/6936bfc1/playlist.m3u8
眉雨 美女热舞,https://kq.bgp.68tool.com/video/m3u8/2021/10/08/e79526a0/playlist.m3u8
我爱你不问归期,https://kq.bgp.68tool.com/video/m3u8/2021/10/08/3d3821fa/playlist.m3u8
曾经最美dj,https://kq.bgp.68tool.com/video/m3u8/2021/09/11/829ebdda/playlist.m3u8
你把爱情给了谁,https://kq.bgp.68tool.com/video/m3u8/2021/09/01/2fe28b6e/playlist.m3u8
红颜 DJcand,https://kq.bgp.68tool.com/video/m3u8/2021/09/01/815f6e47/playlist.m3u8
美酒加咖啡DJ,https://kq.bgp.68tool.com/m3u8/2023/06/28/0482e6a730cf7099/playlist.m3u8
少年不识愁滋味,https://kq.bgp.68tool.com/m3u8/2023/10/26/1aa7b785ccb41373/playlist.m3u8
小伙有精神,https://kq.bgp.68tool.com/m3u8/2023/11/21/c2372473492d38e3/playlist.m3u8
断了这份情,https://kq.bgp.68tool.com/m3u8/2023/11/21/92d39080391d7a21/playlist.m3u8
回心转意Dj,https://kq.bgp.68tool.com/m3u8/2023/10/23/6173807b6d4ef00c/playlist.m3u8
模特DJ,http://gcw.bdcdn.shoujiduoduo.com/201805/0247-477.mp4
dj真心真意,http://txmov2.a.kwimgs.com/upic/2023/06/20/13/BMjAyMzA2MjAxMzAwNDdfMjM0Mjg1Nzg4Ml8xMDU5Nzg5ODM4NzFfMV8z_b_B332b51a7c2073041fb6716f63c9f861a.mp4?tag=1-1701952036-std-1-zrepmmxmm9-596b8cb0a92db286&clientCacheKey=3xyhhh6kq5tt89m_b.mp4&tt=b&di=2b8e8c09&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
打碟,https://txmov2.a.kwimgs.com/upic/2023/08/07/15/BMjAyMzA4MDcxNTU0MzFfMjE0OTI5NDA4MV8xMDk5MDIyMjUxMDRfMl8z_b_B2b98a6dd292d8653457c590d44f5b6a4.mp4?tag=1-1702520115-std-1-bcutvbjexz-aedf1c7e2b195d0e&clientCacheKey=3xta57krgw8rccm_b.mp4&tt=b&di=2b8e8c09&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
少年的你啊,http://txmov2.a.kwimgs.com/upic/2023/10/22/11/BMjAyMzEwMjIxMTQ5MDZfMjU2MTY4OTM1NV8xMTU1MjA5MDE1NjFfMV8z_b_B29900b67e418ca1da951db5efa49cbe0.mp4?tag=1-1701935495-std-1-e1bejr9anu-bcdc7b4c1a3af035&clientCacheKey=3xqrnr3swxgttds_b.mp4&tt=b&di=2b8e8c09&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
dj神奇的草原,https://txmov2.a.kwimgs.com/upic/2023/11/15/22/BMjAyMzExMTUyMjA5NDlfMjE0OTI5NDA4MV8xMTcyNDU5MTY2MDJfMF8z_b_Ba1ffdd4572216cd46743b50d845192f0.mp4?tag=1-1702506166-std-1-sukdu7aiki-cc81f0b23a07ea5f&clientCacheKey=3x9m49gkk42thj6_b.mp4&tt=b&di=7cdee4c6&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1

光明DJ4K,https://vd4.bdstatic.com/mda-ma7y4ug97hcdf710/v1-cae/1080p/mda-ma7y4ug97hcdf710.mp4
车震视频5,https://vd4.bdstatic.com/mda-mkj6mgsuic4gdknp/sc/cae_h264/1637383677947993989/mda-mkj6mgsuic4gdknp.mp4
花儿笑了DJ,https://vd4.bdstatic.com/mda-ncj7vawq5rnk5v59/hd/cae_h264_delogo/1647759626623363912/mda-ncj7vawq5rnk5v59.mp4
老歌DJ《化蝶》,https://vd4.bdstatic.com/mda-nd0if1hnkf4zzh2r/hd/cae_h264_delogo/1648822586944230351/mda-nd0if1hnkf4zzh2r.mp4
情歌《你是我今生不能忘的唯一》DJ版,https://vd4.bdstatic.com/mda-mbdzgfvp4bz1hhg8/v1-cae/1080p/mda-mbdzgfvp4bz1hhg8.mp4
小鱼授权,https://vd4.bdstatic.com/mda-mkn4iq79ihtufbc1/sc/cae_h264/1637639849265611965/mda-mkn4iq79ihtufbc1.mp4
DJ没理由,https://bj.bcebos.com/v1/baidu-little-video/vod-gechgi84v43uhfhp/mda-kmbyf4x2aeqt8cds.mp4
郑亦辰《消遣》DJ版,https://vd4.bdstatic.com/mda-mapavg9qcn4t5hm6/v2-hknm/1080p/mda-mapavg9qcn4t5hm6.mp4
男神dj舞曲,https://vd4.bdstatic.com/mda-mkpbcp1thzqg8vju/sc/cae_h264/1637772142027994508/mda-mkpbcp1thzqg8vju.mp4
女生DJ串烧,https://vd4.bdstatic.com/mda-mmncsg3gspc9rq5m/480p/h264/1640253169234879704/mda-mmncsg3gspc9rq5m.mp4
最新伤感5首歌,https://vd4.bdstatic.com/mda-mmm51m2ep4vqhhst/480p/h264/1640146053815826024/mda-mmm51m2ep4vqhhst.mp4
🔴摇太阳,https://st.pgdjz.fun/%2Fzwmtv%2F2024%2F%E6%B2%88%E4%BD%B3%E4%BE%9D%20-%20%E6%91%87%E5%A4%AA%E9%98%B3%EF%BC%88DJ%E7%89%88%E7%BB%8F%E5%85%B8%E6%AD%8C%E6%9B%B2%E5%A5%B3%E5%A3%B0%E8%B7%B3%E8%88%9E%E8%A7%86%E9%A2%91%EF%BC%89.mp4
护士热舞,https://txmov2.a.kwimgs.com/upic/2023/12/19/13/BMjAyMzEyMTkxMzU4MzdfNDk2OTQ4NjMzXzEyMDAzODM4MTE5Nl8xXzM=_b_B82c9962eeb1798bf44c7c4ad11d3b639.mp4?tag=1-1723453670-std-1-g5hocm3jpf-6e0ba639f7e52d61&clientCacheKey=3x6x95w2bzp32uq_b.mp4&tt=b&di=781b6cb8&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
dj命不如她,https://st.pgdjz.fun/%2Fzwmtv%2F2024%2F%E4%BB%BB%E5%A4%8F%20-%20%E5%91%BD%E4%B8%8D%E5%A6%82%E5%A5%B9%EF%BC%88DJ%E7%89%88%E6%B3%B3%E8%A3%85%E6%AD%8C%E6%9B%B2%E8%A7%86%E9%A2%91%EF%BC%89.mp4
dj丢了幸福,https://st.pgdjz.fun/zwmtv2016%2FAvi_%E7%BE%8E%E5%A5%B3%E4%B8%9D%E8%A2%9C%E7%BE%8E%E8%85%BFDJ%E8%A7%86%E9%A2%91_%E5%A7%9C%E7%8E%89%E9%98%B3%20%E4%B8%A2%E4%BA%86%E5%B9%B8%E7%A6%8F%E7%9A%84%E7%8C%AA%20%28DJcandy%20Mix%20%E5%9B%BD%E8%AF%AD%E7%94%B7%29.mp4
热舞派对,https://st.pgdjz.fun/%2Fzwmtv2016%2F%E8%BD%A6%E8%BD%BD%E7%BE%8E%E5%A5%B3%E7%83%AD%E8%88%9E%E6%B4%BE%E5%AF%B9%20-%20%E8%B7%AF%E7%AB%A5-%E6%9D%8E%E6%B3%93%E8%8E%B9%20-%20%E7%88%B1%E4%BD%A0%E9%94%99%E9%94%99%E9%94%99.mp4
有没有人告诉你,https://st.pgdjz.fun/zwmtv2016%2F%E8%BD%A6%E8%BD%BD%E7%83%AD%E8%88%9EDJ%E5%97%A8%E6%9B%B2%20-%20%E9%99%88%E6%A5%9A%E7%94%9F%20-%20%E6%9C%89%E6%B2%A1%E6%9C%89%E4%BA%BA%E5%91%8A%E8%AF%89%E4%BD%A0%20%20-%20DJ%E9%98%BF%E7%A6%8F.mp4
等一分钟,https://st.pgdjz.fun/zwmtv2016%2F%E8%BD%A6%E8%BD%BD%E7%83%AD%E8%88%9EDJ%E5%97%A8%E6%9B%B2%20-%20%E5%BE%90%E8%AA%89%E6%BB%95%20-%20%E7%AD%89%E4%B8%80%E5%88%86%E9%92%9F%20-%20Dj%E5%B9%B3%E4%BB%94%20Remix.mp4
冲动的惩罚,https://st.pgdjz.fun/zwmtv2016%2F%E6%B2%99%E6%BB%A9DJ%E5%97%A8%E6%9B%B2%E8%A7%86%E9%A2%91%20-%20%E5%88%80%E9%83%8E%20%E2%80%93%20%E5%86%B2%E5%8A%A8%E7%9A%84%E6%83%A9%E7%BD%9A%20-%20DJ%E6%A2%A6%E8%8F%B2.mp4
十一年,https://st.pgdjz.fun/zwmtv2016%2F%E7%83%AD%E8%88%9EDJ%E8%A7%86%E9%A2%91%20-%20%E9%82%B1%E6%B0%B8%E4%BC%A0%20-%20%E5%8D%81%E4%B8%80%E5%B9%B4%20-%20Dj%E5%89%91%E6%96%87.mp4
别说,https://st.pgdjz.fun/%2Fzwmtv2016%2F%E7%83%AD%E8%88%9E-TX%20Remix%20%28Suken%29%E5%88%98%E8%8A%B3%20-%20%E5%88%AB%E8%AF%B4%E6%88%91%E7%9A%84%E7%9C%BC%E6%B3%AA%E4%BD%A0%E6%97%A0%E6%89%80%E8%B0%93.mp4
擦干你的泪水,https://st.pgdjz.fun/%2Fzwmtv2016%2F0049%E4%B8%B2%E7%83%A7%E3%80%90%E6%93%A6%E5%B9%B2%E4%BD%A0%E7%9A%84%E6%B3%AA%E6%B0%B4%E3%80%91.mp4
dj舞曲,https://txmov2.a.kwimgs.com/upic/2023/01/03/07/BMjAyMzAxMDMwNzQ3MTBfODgyMDEyODA4XzkyNjMyNDYyMDE1XzJfMw==_b_B76bd60fa8ab0807a3b66da4df7e23bbe.mp4
劲爆舞曲,https://txmov2.a.kwimgs.com/upic/2024/01/28/23/BMjAyNDAxMjgyMzIxNDBfMjM5NDYzNDY0NV8xMjMzODYwOTE2NjlfMl8z_b_B3fb0c296da3db90ae1810c32aa8d87d2.mp4?clientCacheKey=3xcvhddw2gmruju_b.mp4&tt=b&di=7b0d0621&bp=10000
好听情歌DJ,https://vdse.bdstatic.com//b9c765ede94b5d2bac8cb2a9afc70488.mp4
歌舞174首\《今夜为你醉...》,https://vdse.bdstatic.com//b68123a666cce39e7413da912e3675a3.mp4
《拈花一笑》《对面的小姐姐》《想你了小哥哥》《一朵情花开》,https://vdse.bdstatic.com//7cfaf27a4db89583e069a40fbc2ed84b.mp4
2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4
几首比较火的DJ情歌,https://vdse.bdstatic.com//4d7e8fe409b2ba9e08b179de8e146fa3.mp4
《爱难求情难断…》,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4

💎怀旧经典_舞女,http://em.21dtv.com/songs/60047793.mkv
💎除了你,http://em.21dtv.com/songs/60013053.mkv
💎错误的爱,http://em.21dtv.com/songs/60013695.mkv
💎郑志华水手,http://em.21dtv.com/songs/60147806.mkv
💎爱我的人和我爱的人,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/9Nbjzo7cialBKOcZ0fj%40%40hd.m3u8
💎无言的结局,https://vdse.bdstatic.com/h265/bde9b7b35dec6007758744f6aca15cccef.mp4
💎涛声依旧,https://vdse.bdstatic.com/h265/bd1b67c3cfc0b404acd904604b03e9daf5.mp4
💎童年,https://vdse.bdstatic.com/h265/bdebfcb1a3f50f719b0ee850bd9807fcad.mp4
💎卓依婷爱的奉献,http://em.21dtv.com/songs/60007209.mkv
💎卓依婷潮湿的心,http://em.21dtv.com/songs/60012447.mkv
💎卓依婷梦驼铃,http://em.21dtv.com/songs/60165406.mkv
王菲-容易受伤的女人(国语),http://vodcdn.video.taobao.com/oss/ali-video/84722d96b62883dafdcc154afbf0bb03/video.m3u8

好听歌曲1,https://vdse.bdstatic.com//b01518813ef433f63d7e17fd6bcbb5eb.mp4
劲爆DJ串烧,https://vdse.bdstatic.com//01b1f78bb5b009d36ce3f5051e7383c1.mp4
模特DJ,http://gcw.bdcdn.shoujiduoduo.com/201805/0247-477.mp4
21年DJ爆红网络洗脑神曲,https://vdse.bdstatic.com//bf4bb1d82b2eb17681c49e745dc2da21.mp4
劲爆DJ串烧,https://vdse.bdstatic.com//01b1f78bb5b009d36ce3f5051e7383c1.mp4

望爱却步DJ,https://kq.bgp.68tool.com/video/m3u8/2023/03/14/fafbba1b/playlist.m3u8
我要找到你dj,https://kq.bgp.68tool.com/video/m3u8/2023/03/14/42e14849/playlist.m3u8
好听情歌DJ,https://vdse.bdstatic.com//b9c765ede94b5d2bac8cb2a9afc70488.mp4
歌舞174首《今夜为你醉...》,https://vdse.bdstatic.com//b68123a666cce39e7413da912e3675a3.mp4
歌舞174首\《今夜为你醉...》,https://vdse.bdstatic.com//b68123a666cce39e7413da912e3675a3.mp4
《拈花一笑》《对面的小姐姐》《想你了小哥哥》《一朵情花开》,https://vdse.bdstatic.com//7cfaf27a4db89583e069a40fbc2ed84b.mp4
2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4
几首比较火的DJ情歌,https://vdse.bdstatic.com//4d7e8fe409b2ba9e08b179de8e146fa3.mp4
《爱难求情难断…》,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4
DJ没理由,https://bj.bcebos.com/v1/baidu-little-video/vod-gechgi84v43uhfhp/mda-kmbyf4x2aeqt8cds.mp4
DJ情歌串烧《痴情恋歌》《红颜知己》《事与愿违》《缘分相遇,https://vdse.bdstatic.com//904548e7bec804905906557ed2752017.mp4
2021年网络火爆伤感情歌6首,https://vdse.bdstatic.com//80e0473f97055cec1c9c76c1c7e5498a.mp4
美人热舞洗脑DJ舞曲HD,https://vdse.bdstatic.com//3700f6b78ceaf0f4a5313f4d68c95b72.mp4
2021爆红《6首女生版伤感DJ,https://vdse.bdstatic.com//2e77709380ad7e6163e80c4d5c179689.mp4
DJ劲爆舞曲《在我心里有个你》《东南西北风》《一万个对不起》等HD,https://vdse.bdstatic.com//8343b02f5e7465d4c5b07e54403438b8.mp4
🌹如果爱还在,https://vdse.bdstatic.com//e668900af1d683c1f8762c1184d516d3.mp4
好听情歌DJ,https://vdse.bdstatic.com//b9c765ede94b5d2bac8cb2a9afc70488.mp4
歌舞174首\《今夜为你醉...》,https://vdse.bdstatic.com//b68123a666cce39e7413da912e3675a3.mp4
《拈花一笑》《对面的小姐姐》《想你了小哥哥》《一朵情花开》,https://vdse.bdstatic.com//7cfaf27a4db89583e069a40fbc2ed84b.mp4
2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4
几首比较火的DJ情歌,https://vdse.bdstatic.com//4d7e8fe409b2ba9e08b179de8e146fa3.mp4
《爱难求情难断…》,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4
DJ没理由,https://bj.bcebos.com/v1/baidu-little-video/vod-gechgi84v43uhfhp/mda-kmbyf4x2aeqt8cds.mp4
DJ情歌串烧《痴情恋歌》《红颜知己》《事与愿违》《缘分相遇,https://vdse.bdstatic.com//904548e7bec804905906557ed2752017.mp4
2021年网络火爆伤感情歌6首,https://vdse.bdstatic.com//80e0473f97055cec1c9c76c1c7e5498a.mp4
美人热舞洗脑DJ舞曲HD,https://vdse.bdstatic.com//3700f6b78ceaf0f4a5313f4d68c95b72.mp4
2021爆红《6首女生版伤感DJ,https://vdse.bdstatic.com//2e77709380ad7e6163e80c4d5c179689.mp4
DJ劲爆舞曲《在我心里有个你》《东南西北风》《一万个对不起》等HD,https://vdse.bdstatic.com//8343b02f5e7465d4c5b07e54403438b8.mp4
劲爆DJ串烧,https://vdse.bdstatic.com//01b1f78bb5b009d36ce3f5051e7383c1.mp4
劲爆DJ串烧,https://vdse.bdstatic.com//01b1f78bb5b009d36ce3f5051e7383c1.mp4
舞曲,https://txmov2.a.kwimgs.com/upic/2023/01/03/07/BMjAyMzAxMDMwNzQ3MTBfODgyMDEyODA4XzkyNjMyNDYyMDE1XzJfMw==_b_B76bd60fa8ab0807a3b66da4df7e23bbe.mp4
DJ你是我永远的痛,https://vd2.bdstatic.com/mda-mev5ckbkjn42ej8r/576p/cae_h264/1652556134051661190/mda-mev5ckbkjn42ej8r.mp4?auth_key=1702278889-0-0-d3d3182ccab0811bb3f0acefb4d16272&bcevod_channel=searchbox_feed&pd=1&cr=1&cd=0&pt=4&logid=0889614783&vid=11677703834186717253&abtest=all
你为什么负我,https://vd2.bdstatic.com/mda-pjcd3zsfse72q7aa/hd/cae_h264/1697226696211862288/mda-pjcd3zsfse72q7aa.mp4?auth_key=1702278344-0-0-62a6a767dc6dc3af15a818e1718a2926&bcevod_channel=searchbox_feed&pd=1&cr=1&cd=0&pt=4&logid=0344462686&vid=8452283648800752469&abtest=all
4KDJ遇上你是我的缘,https://vd2.bdstatic.com/mda-kgsyig4tn5enjvnx/hd/mda-kgsyig4tn5enjvnx.mp4?auth_key=1687852635-0-0-dee28c908d6d7c15577bbcdacb761ea5&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=4&logid=1635639863&vid=9857824379697840083&abtest=all
DJ听闻远方有你,https://vd2.bdstatic.com/mda-ndnj3i8krcz06mr3/hd/cae_h264_delogo/1650721370890090945/mda-ndnj3i8krcz06mr3.mp4?auth_key=1686232342-0-0-20a8521230b8de7cae9a859e2d1f9d66&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=4&logid=1342772053&vid=12240859350325213080&abtest=all
邂逅,https://vd2.bdstatic.com/mda-pa20rtv24kj27gep/576p/h264/1672706026627901203/mda-pa20rtv24kj27gep.mp4?auth_key=1688014005-0-0-00648082c2e10702601a86587e8d878b&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=4&logid=1005387668&vid=6085433698314377626&abtest=all
DJ画你,https://vd2.bdstatic.com/mda-nft40w5q0wrnay4b/480p/h264/1656384715096268911/mda-nft40w5q0wrnay4b.mp4?auth_key=1656392279-0-0-f721ee6aa48ecabf3a84dc2e300d1998&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1679369473&vid=4440537937710509386&abtest=all

🌼 韩国女团,#genre#
韩国女团,https://txmov2.a.kwimgs.com/upic/2023/06/10/09/BMjAyMzA2MTAwOTAyMjVfMTUzNjAzMjczN18xMDUxNjU2OTA4MzdfMl8z_b_Be6add80ca43398913f327c3a7a6d3c95.mp4?tag=1-1701965980-std-1-rbtmzqqksu-ccc1e1d285ae7b29&clientCacheKey=3xcn85ixayewef4_b.mp4&tt=b&di=2b8e8c09&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
虎牙热舞,http://81.70.213.11/stream.php?video_id=3LZywSVrdwg&format_id=22
